filename,label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14
4-207124-A-0.wav,1,[0.         0.8450222  0.         ... 0.04373734 0.8339989  0.        ],[0.         0.99262565 0.         ... 0.04531326 0.80028385 0.        ],[0.         1.0492146  0.         ... 0.13990302 0.7128835  0.        ],[0.        0.7965741 0.        ... 0.1466277 0.6276918 0.       ],[0.         0.68875396 0.         ... 0.10469942 0.6875068  0.        ],[0.         0.6138613  0.         ... 0.10189635 0.7647733  0.        ],[0.         0.77704465 0.         ... 0.10316725 0.7003     0.        ],[0.         0.8589376  0.         ... 0.17466615 0.6165558  0.        ],[0.         0.87088025 0.         ... 0.18043427 0.57919556 0.        ],[0.         0.88714856 0.         ... 0.19015321 0.5745025  0.        ],[0.         0.64225316 0.         ... 0.16958736 0.62888783 0.        ],[0.         0.6947568  0.         ... 0.15751263 0.63084704 0.        ],[0.         0.65879834 0.         ... 0.17899738 0.65283895 0.        ],[0.         0.61678606 0.         ... 0.16775475 0.68449223 0.        ],[0.         0.6334575  0.         ... 0.2069234  0.69961303 0.        ]
4-59579-A-20.wav,1,[0.         0.41417325 0.         ... 0.19094925 0.4204114  0.        ],[0.         0.49337888 0.         ... 0.04084097 0.12008941 0.        ],[0.         0.42639908 0.         ... 0.13957416 0.07273221 0.        ],[0.         0.24658875 0.         ... 0.23658928 0.04531866 0.        ],[0.         0.24013788 0.         ... 0.20058224 0.12328821 0.        ],[0.         0.23464    0.         ... 0.12912095 0.24820185 0.        ],[0.         0.24553517 0.         ... 0.1278453  0.35531536 0.        ],[0.         0.12213382 0.         ... 0.10189857 0.2991026  0.        ],[0.         0.         0.         ... 0.07502523 0.14327085 0.        ],[0.         0.         0.         ... 0.08919504 0.13077527 0.        ],[0.         0.         0.         ... 0.10505928 0.2423358  0.        ],[0.         0.         0.         ... 0.1112022  0.33579376 0.        ],[0.         0.23135921 0.         ... 0.09894854 0.35701424 0.        ],[0.         0.4174069  0.         ... 0.1449539  0.50719595 0.        ],[0.         0.46188682 0.         ... 0.16489509 0.5055567  0.        ]
4-59579-B-20.wav,1,[0.         0.34083667 0.         ... 0.21611255 0.31717187 0.        ],[0.         0.00792536 0.         ... 0.22305444 0.00490183 0.        ],[0.         0.07003057 0.         ... 0.22154362 0.0959838  0.        ],[0.         0.2078559  0.         ... 0.17015888 0.31636453 0.        ],[0.         0.14614871 0.         ... 0.15845776 0.27359056 0.        ],[0.         0.8539774  0.         ... 0.1085211  0.15410802 0.        ],[0.         0.6003287  0.         ... 0.0404153  0.56011146 0.        ],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.3362768  0.         ... 0.14371242 0.6095604  0.        ],[0.         0.33242646 0.         ... 0.10792872 0.68888617 0.        ],[0.         0.32666397 0.         ... 0.05437429 0.80760634 0.        ],[0.         0.3242529  0.         ... 0.03196672 0.8572798  0.        ],[0.         0.3250261  0.         ... 0.03915252 0.8413502  0.        ],[0.         0.33507937 0.         ... 0.13258389 0.6342302  0.        ],[0.         0.465293   0.         ... 0.14683251 0.6275891  0.        ]
4-67358-A-42.wav,1,[0.         0.         0.         ... 0.09885373 0.5091101  0.        ],[0.         0.         0.         ... 0.18519619 0.36226338 0.        ],[0.         0.09472746 0.         ... 0.20300803 0.3551813  0.        ],[0.         0.0426549  0.         ... 0.1571479  0.27745065 0.        ],[0.         0.02001062 0.         ... 0.14136338 0.21613431 0.        ],[0.         0.         0.         ... 0.11736231 0.21980545 0.        ],[0.         0.         0.         ... 0.11829304 0.20100418 0.        ],[0.         0.         0.         ... 0.14137848 0.22882316 0.        ],[0.         0.         0.         ... 0.16906714 0.2791832  0.        ],[0.         0.         0.         ... 0.17357305 0.27045947 0.        ],[0.         0.7348976  0.         ... 0.12456245 0.11560678 0.        ],[0.         0.4670214  0.         ... 0.06299654 0.57675725 0.00364955],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.39674786 0.         ... 0.15889676 0.5870301  0.        ]
4-80761-A-42.wav,1,[0.         0.3353648  0.         ... 0.10892595 0.69844145 0.        ],[0.         0.3362471  0.         ... 0.07810934 0.74655664 0.        ],[0.         0.242324   0.         ... 0.08790274 0.550964   0.        ],[0.         0.190117   0.         ... 0.10528445 0.27603954 0.        ],[0.         0.14143029 0.         ... 0.11243495 0.10029766 0.        ],[0.         0.10660711 0.         ... 0.14336145 0.         0.        ],[0.         0.04385707 0.         ... 0.21446273 0.         0.        ],[0.        0.        0.        ... 0.2593064 0.        0.       ],[0.         0.0130322  0.         ... 0.2610319  0.06771994 0.        ],[0.         0.12196209 0.         ... 0.21961    0.16922513 0.        ],[0.         0.33648998 0.         ... 0.14975846 0.2901792  0.        ],[0.         0.45075327 0.         ... 0.09589173 0.42736512 0.        ],[0.         0.46852165 0.         ... 0.10862697 0.47997573 0.        ],[0.         0.43701252 0.         ... 0.1258564  0.3994137  0.        ],[0.         0.36964363 0.         ... 0.13289821 0.46118176 0.        ]
4-90014-A-42.wav,1,[0.         0.         0.         ... 0.12443918 0.5918055  0.        ],[0.         0.         0.         ... 0.06763136 0.61445445 0.        ],[0.         0.         0.         ... 0.09646291 0.6055834  0.        ],[0.        0.        0.        ... 0.1064752 0.5910465 0.       ],[0.         0.         0.         ... 0.10169604 0.5899255  0.        ],[0.        0.        0.        ... 0.090681  0.5845286 0.       ],[0.         0.         0.         ... 0.07923429 0.64173317 0.        ],[0.         0.         0.         ... 0.08274378 0.63518983 0.        ],[0.         0.         0.         ... 0.08110224 0.59530026 0.        ],[0.         0.         0.         ... 0.07793323 0.6151775  0.        ],[0.         0.         0.         ... 0.08034871 0.58904976 0.        ],[0.         0.         0.         ... 0.09063437 0.586581   0.        ],[0.         0.         0.         ... 0.07676904 0.54254884 0.        ],[0.         0.         0.         ... 0.07940082 0.5366559  0.        ],[0.         0.08778772 0.         ... 0.11698223 0.49380407 0.        ]
4-90014-B-42.wav,1,[0.         0.00248554 0.         ... 0.11894673 0.52708495 0.        ],[0.         0.         0.         ... 0.10675872 0.60907054 0.        ],[0.         0.         0.         ... 0.13689038 0.5790812  0.        ],[0.         0.         0.         ... 0.12404884 0.5373384  0.        ],[0.         0.         0.         ... 0.10964581 0.52572495 0.        ],[0.         0.         0.         ... 0.10311316 0.52353036 0.        ],[0.         0.         0.         ... 0.09279415 0.5193225  0.        ],[0.         0.         0.         ... 0.09620908 0.47783116 0.        ],[0.         0.         0.         ... 0.11742988 0.48843604 0.        ],[0.         0.         0.         ... 0.16888005 0.5058856  0.        ],[0.         0.10052426 0.         ... 0.16985881 0.52276886 0.        ],[0.         0.23227143 0.         ... 0.17133656 0.5470899  0.00516867],[0.         0.35262698 0.         ... 0.1432544  0.57023156 0.00105619],[0.         0.40881902 0.         ... 0.10791679 0.5798703  0.        ],[0.         0.3493246  0.         ... 0.12271439 0.537497   0.        ]
5-117118-A-42.wav,1,[0.         0.29702607 0.         ... 0.12681976 0.3616765  0.        ],[0.         0.23331767 0.         ... 0.18799281 0.17936546 0.        ],[0.         0.26091647 0.         ... 0.19589338 0.         0.        ],[0.         0.20385459 0.         ... 0.18671545 0.10677555 0.        ],[0.         0.03826287 0.         ... 0.15975578 0.19125718 0.        ],[0.         0.00888178 0.         ... 0.15404968 0.19353098 0.        ],[0.         0.06747091 0.         ... 0.15383917 0.22211498 0.        ],[0.         0.14961803 0.         ... 0.14677359 0.273322   0.        ],[0.         0.22803204 0.         ... 0.14159279 0.32663018 0.        ],[0.         0.28384855 0.         ... 0.15846796 0.40061212 0.        ],[0.         0.3287645  0.         ... 0.16342723 0.43526798 0.        ],[0.         0.34352028 0.         ... 0.17626658 0.44645107 0.        ],[0.         0.33829322 0.         ... 0.18375403 0.4988194  0.        ],[0.         0.32265994 0.         ... 0.1579172  0.53970987 0.        ],[0.         0.32850733 0.         ... 0.15245894 0.5253056  0.        ]
5-117120-A-42.wav,1,[0.         0.23514807 0.         ... 0.11522564 0.5014672  0.        ],[0.         0.02781886 0.         ... 0.16272359 0.35403523 0.        ],[0.         0.04000276 0.         ... 0.21175674 0.17019168 0.        ],[0.         0.21729222 0.         ... 0.21257979 0.         0.        ],[0.         0.21075279 0.         ... 0.18098006 0.02558464 0.        ],[0.         0.24622642 0.         ... 0.17220278 0.16788688 0.        ],[0.         0.34312552 0.         ... 0.16529423 0.24003187 0.        ],[0.         0.39229262 0.         ... 0.1463735  0.27223772 0.        ],[0.         0.35217023 0.         ... 0.1288445  0.2906563  0.00373787],[0.         0.3432485  0.         ... 0.11748565 0.31957868 0.0091874 ],[0.         0.34759328 0.         ... 0.11551502 0.30703217 0.01300621],[0.         0.37869442 0.         ... 0.11982642 0.316111   0.01262559],[0.         0.37735558 0.         ... 0.13273668 0.3333201  0.00853501],[0.         0.3197429  0.         ... 0.16354376 0.33224264 0.01567397],[0.         0.34347296 0.         ... 0.13840538 0.3912046  0.        ]
5-117122-A-42.wav,1,[0.         0.31117004 0.         ... 0.14180006 0.5256408  0.        ],[0.         0.3513525  0.         ... 0.1686108  0.40803027 0.        ],[0.         0.3913387  0.         ... 0.16170944 0.17666218 0.        ],[0.         0.33272174 0.         ... 0.20157635 0.05101174 0.        ],[0.         0.21274701 0.         ... 0.2452683  0.04104775 0.        ],[0.         0.12860763 0.         ... 0.23415464 0.17517063 0.        ],[0.         0.10227892 0.         ... 0.21499565 0.32584345 0.        ],[0.         0.09203593 0.         ... 0.19349667 0.3530795  0.        ],[0.         0.06091389 0.         ... 0.16569781 0.3044528  0.        ],[0.         0.07638225 0.         ... 0.1524426  0.31286913 0.        ],[0.         0.13099216 0.         ... 0.13866527 0.32450452 0.        ],[0.         0.15452725 0.         ... 0.13118237 0.32356784 0.        ],[0.         0.1882346  0.         ... 0.14324667 0.24357295 0.        ],[0.         0.2244637  0.         ... 0.15711117 0.17237172 0.        ],[0.         0.3473151  0.         ... 0.18726042 0.24382457 0.        ]
5-133989-A-42.wav,1,[0.         0.00723535 0.         ... 0.15156564 0.5173207  0.        ],[0.         0.         0.         ... 0.22724366 0.38876468 0.        ],[0.         0.16231537 0.         ... 0.22222565 0.38629624 0.        ],[0.         0.22915018 0.         ... 0.24489442 0.43185523 0.00311411],[0.         0.20009212 0.         ... 0.2250834  0.50867707 0.00627908],[0.         0.2587849  0.         ... 0.22327398 0.51028836 0.0009215 ],[0.         0.31562307 0.         ... 0.20830517 0.5099494  0.        ],[0.         0.3362599  0.         ... 0.20631729 0.44832596 0.        ],[0.         0.36997336 0.         ... 0.17950617 0.36160955 0.        ],[0.         0.4137599  0.         ... 0.17437947 0.29021257 0.        ],[0.         0.43263066 0.         ... 0.18066275 0.30209145 0.        ],[0.         0.44779065 0.         ... 0.18042456 0.32862657 0.        ],[0.         0.42014903 0.         ... 0.17643163 0.36173558 0.        ],[0.         0.42676196 0.         ... 0.17952886 0.32264918 0.        ],[0.         0.42463982 0.         ... 0.1726861  0.42023998 0.        ]
5-133989-B-42.wav,1,[0.         0.25042444 0.         ... 0.16629197 0.4859431  0.        ],[0.         0.2515898  0.         ... 0.18355103 0.53984916 0.        ],[0.         0.22002906 0.         ... 0.1653343  0.53225356 0.        ],[0.         0.21670865 0.         ... 0.17619254 0.5266177  0.        ],[0.         0.18868388 0.         ... 0.17536287 0.45618406 0.        ],[0.         0.2312012  0.         ... 0.17901279 0.39419234 0.        ],[0.         0.2604339  0.         ... 0.17346287 0.39427143 0.        ],[0.         0.2896213  0.         ... 0.16305898 0.4392379  0.        ],[0.         0.31733805 0.         ... 0.16106553 0.47914037 0.        ],[0.         0.36793205 0.         ... 0.17268942 0.5037871  0.        ],[0.         0.40899935 0.         ... 0.16672271 0.53930295 0.        ],[0.         0.37841952 0.         ... 0.17534046 0.56797755 0.        ],[0.         0.33083078 0.         ... 0.18140873 0.5255721  0.        ],[0.         0.30559063 0.         ... 0.21529114 0.4306631  0.        ],[0.         0.3417292  0.         ... 0.1751984  0.46913275 0.        ]
5-150409-A-42.wav,1,[0.         0.1883302  0.         ... 0.15907982 0.5797763  0.        ],[0.         0.11591883 0.         ... 0.2106403  0.53689724 0.        ],[0.         0.04825366 0.         ... 0.20005834 0.5123689  0.        ],[0.         0.         0.         ... 0.16707674 0.53913635 0.        ],[0.         0.         0.         ... 0.13840842 0.57341063 0.        ],[0.         0.         0.         ... 0.12370721 0.5816272  0.        ],[0.         0.16338524 0.         ... 0.13003536 0.54630965 0.        ],[0.         0.28604835 0.         ... 0.15850283 0.5015202  0.        ],[0.         0.17549974 0.         ... 0.13390873 0.48746592 0.        ],[0.         0.08613133 0.         ... 0.06426321 0.5275066  0.        ],[0.         0.12137988 0.         ... 0.05425861 0.49227884 0.        ],[0.         0.20623007 0.         ... 0.08676217 0.48229957 0.        ],[0.         0.1953145  0.         ... 0.12225369 0.4117117  0.        ],[0.         0.14619505 0.         ... 0.10050745 0.46052182 0.        ],[0.         0.19460155 0.         ... 0.084838   0.58911276 0.        ]
5-151085-A-20.wav,1,[0.         0.18795279 0.         ... 0.14462736 0.31341147 0.        ],[0.         0.11210619 0.         ... 0.11200277 0.18405935 0.        ],[0.         0.08641982 0.         ... 0.04502232 0.         0.        ],[0.         0.         0.         ... 0.09858567 0.08272171 0.        ],[0.         0.         0.         ... 0.10276994 0.13716328 0.        ],[0.         0.05090994 0.         ... 0.07652765 0.01785177 0.        ],[0.         0.         0.         ... 0.12529807 0.00292766 0.        ],[0.        0.        0.        ... 0.1038603 0.1364474 0.       ],[0.         0.         0.         ... 0.09996103 0.19431543 0.        ],[0.         0.04669946 0.         ... 0.13797082 0.26309025 0.        ],[0.         0.20261867 0.         ... 0.14964563 0.43504214 0.        ],[0.         0.2973554  0.         ... 0.18973903 0.45177865 0.        ],[0.         0.3852564  0.         ... 0.22380814 0.4599759  0.        ],[0.         0.39973652 0.         ... 0.18953472 0.5013652  0.        ],[0.         0.41501406 0.         ... 0.16232578 0.50024897 0.        ]
5-160551-A-42.wav,1,[0.        0.        0.        ... 0.1264866 0.4676702 0.       ],[0.         0.         0.         ... 0.26491672 0.3433723  0.        ],[0.        0.        0.        ... 0.3164903 0.2793638 0.       ],[0.         0.         0.         ... 0.33758882 0.15877613 0.        ],[0.         0.         0.         ... 0.2720083  0.13890544 0.        ],[0.         0.05724558 0.         ... 0.21891236 0.19074613 0.        ],[0.         0.05691546 0.         ... 0.20747393 0.23572391 0.        ],[0.         0.         0.         ... 0.19199936 0.21551728 0.        ],[0.         0.         0.         ... 0.14909463 0.18367526 0.        ],[0.         0.         0.         ... 0.12314442 0.15877873 0.        ],[0.         0.         0.         ... 0.12217788 0.18471897 0.        ],[0.         0.         0.         ... 0.1230886  0.20714176 0.        ],[0.         0.         0.         ... 0.15892933 0.2225768  0.        ],[0.         0.         0.         ... 0.12860623 0.29081672 0.        ],[0.         0.         0.         ... 0.11467262 0.40600163 0.        ]
